sale_date,product_id,region_id,quantity,unit_price
2025-08-17,770,3,11,2426
2025-03-16,587,2,76,4402
2025-08-03,112,1,41,3850
2025-04-19,812,6,54,2598
2025-07-31,465,7,75,4317
2025-07-10,617,2,68,1564
2025-07-31,377,2,58,4964
2025-07-27,507,2,19,4423
2025-05-01,732,5,52,4594
2025-07-23,529,7,76,4361
2025-05-12,405,2,67,1744
2025-06-02,910,5,27,4658
2025-04-10,528,3,36,1822
2025-08-14,880,6,83,3176
2025-04-01,965,2,59,574
2025-03-12,425,2,82,978
2025-06-15,623,2,79,780
2025-08-24,761,7,95,1243
2025-04-23,214,4,51,4666
2025-03-10,118,4,21,500
2025-08-12,251,7,75,4613
2025-04-11,696,2,23,1067
2025-03-17,137,4,94,871
2025-06-04,599,2,41,3895
2025-04-26,807,7,92,4158
2025-05-08,191,2,23,3065
2025-05-08,895,1,98,3188
2025-06-08,804,6,83,1334
2025-04-04,720,6,74,2641
2025-04-25,771,1,84,4880
2025-07-25,793,4,50,1470
2025-07-22,984,3,84,775
2025-06-26,289,1,34,4025
2025-08-29,96,4,98,3567
2025-04-26,696,3,55,4951
2025-05-22,188,6,87,547
2025-03-07,643,4,85,4202
2025-04-27,755,1,84,4008
2025-06-15,504,4,28,2200
2025-04-05,114,4,38,1330
2025-04-10,452,3,52,946
2025-06-28,655,4,61,2786
2025-07-20,988,2,56,4083
2025-04-09,580,3,6,1224
2025-05-30,878,3,91,2009
2025-08-12,925,3,18,2897
2025-03-05,249,6,51,4868
2025-05-28,444,6,36,3310
2025-06-17,40,4,49,3742
2025-05-05,977,6,9,4539
2025-05-30,305,4,69,1862
2025-05-16,374,5,72,3014
2025-08-01,869,3,60,4370
2025-07-02,67,5,19,834
2025-05-23,389,6,90,3164
2025-06-09,686,3,57,832
2025-08-27,202,2,92,1762
2025-04-30,10,4,78,4530
2025-03-27,724,5,83,676
2025-08-11,612,5,57,1709
2025-03-21,201,4,84,2769
2025-07-06,942,5,30,700
2025-05-17,129,5,95,4769
2025-05-21,174,7,60,1443
2025-07-27,129,3,44,2892
2025-03-27,647,1,61,3394
2025-05-13,52,1,49,3899
2025-03-06,583,2,10,1528
2025-06-05,962,6,83,1930
2025-07-11,964,6,93,3768
2025-07-27,823,1,43,4388
2025-04-26,300,2,35,4966
2025-03-03,264,4,95,1867
2025-05-08,133,7,89,2785
2025-05-22,63,5,68,2069
2025-03-31,425,3,8,1072
2025-03-11,641,2,11,4835
2025-04-03,110,1,2,2675
2025-07-23,449,2,51,3391
2025-03-22,496,6,65,2064
2025-06-02,610,6,50,940
2025-07-09,483,2,83,2992
2025-04-10,972,4,88,1563
2025-05-29,719,7,64,3670
2025-03-09,267,1,21,1898
2025-07-03,195,7,81,3370
2025-06-08,450,2,74,544
2025-07-29,75,5,22,4770
2025-06-30,875,1,74,3599
2025-03-31,572,2,30,4166
2025-06-06,906,5,9,635
2025-07-10,38,4,24,3164
2025-03-20,365,4,44,2388
2025-07-21,83,7,50,3748
2025-07-08,895,2,35,559
2025-03-29,434,7,5,4521
2025-08-06,669,1,53,4242
2025-08-10,831,6,83,4969
2025-05-26,819,3,46,1443
2025-04-26,752,7,98,2227
2025-03-06,579,1,29,4371
2025-07-31,244,7,80,3648
2025-05-01,612,3,89,1426
2025-07-14,164,4,97,2276
2025-03-28,53,1,92,4844
2025-08-26,504,6,49,2729
2025-05-03,76,1,12,1302
2025-03-17,949,7,25,4601
2025-05-29,643,4,62,1940
2025-04-12,788,3,48,2840
2025-07-13,839,1,30,1359
2025-03-04,178,3,72,792
2025-08-05,413,1,59,2441
2025-03-07,575,5,47,3437
2025-07-21,78,3,96,3165
2025-07-09,20,2,66,4756
2025-05-27,424,3,34,1527
2025-06-24,642,5,56,706
2025-04-15,969,4,67,4795
2025-03-03,325,2,6,3806
2025-07-09,167,7,25,1986
2025-08-12,472,1,57,2671
2025-08-16,654,5,90,4663
2025-07-15,218,7,11,2238
2025-04-07,319,6,51,2454
2025-04-23,307,5,7,1067
2025-04-15,208,1,17,4625
2025-07-07,860,4,50,947
2025-03-30,260,4,17,4232
2025-06-04,677,7,19,3394
2025-03-19,464,3,19,756
2025-03-31,10,4,31,4551
2025-08-29,449,7,88,853
2025-05-03,715,2,36,4644
2025-06-30,763,7,63,4310
2025-07-10,353,2,62,3548
2025-05-31,792,4,20,1147
2025-06-13,411,1,15,641
2025-06-12,398,5,53,2591
2025-06-02,380,4,41,3401
2025-07-21,622,7,42,3305
2025-03-22,492,2,54,4448
2025-06-02,291,4,54,3833
2025-03-14,997,2,89,536
2025-07-22,367,2,84,3315
2025-08-28,449,5,36,1503
2025-08-03,578,2,69,2382
2025-08-28,390,1,91,2315
2025-04-24,230,1,40,3666
2025-08-25,380,5,30,1225
2025-03-04,545,4,78,2226
2025-08-09,608,1,68,2493
2025-05-17,421,7,20,3507
2025-08-15,217,6,71,3384
2025-06-28,999,4,53,3751
2025-05-13,835,6,70,2628
2025-04-29,89,5,41,1759
2025-04-14,912,1,70,1684
2025-03-16,259,3,45,3963
2025-06-01,372,6,65,918
2025-03-17,587,4,22,3551
2025-07-06,533,2,67,532
2025-06-29,316,3,56,3428
2025-06-18,907,2,8,2743
2025-06-29,13,4,65,877
2025-03-12,124,3,23,2556
2025-05-25,862,5,65,1796
2025-05-24,992,7,82,4086
2025-07-01,966,4,81,711
2025-04-13,171,2,100,1297
2025-04-04,201,1,25,2840
2025-06-12,689,1,58,4560
2025-04-08,969,2,83,3022
2025-07-25,984,5,55,3064
2025-06-28,909,2,58,1072
2025-04-12,324,7,32,4468
2025-03-29,257,1,100,1276
2025-04-05,888,3,61,2708
2025-05-25,671,3,64,1130
2025-08-19,509,6,12,1638
2025-05-25,187,2,11,2950
2025-05-18,432,2,1,2168
2025-04-25,744,3,28,2082
2025-06-01,879,3,31,3588
2025-03-17,246,1,76,4070
2025-05-02,279,5,78,2671
2025-07-31,636,4,19,1759
2025-07-24,847,3,76,2601
2025-07-13,250,2,92,3425
2025-05-14,145,3,21,2123
2025-05-17,928,6,24,2103
2025-06-23,493,1,1,3245
2025-05-25,476,4,64,1182
2025-05-02,33,4,18,3286
2025-07-02,510,7,22,2272
2025-05-18,474,1,99,2071
2025-08-02,104,4,34,3713
2025-06-21,280,5,27,3475
2025-06-22,623,2,71,4081
2025-04-16,576,4,16,4210
2025-06-10,601,3,93,2072
2025-03-31,677,1,89,1907
2025-08-20,498,2,70,1192
2025-08-29,672,3,72,4696
2025-07-16,122,5,67,2783
2025-06-19,289,1,27,1090
2025-05-31,719,1,60,2712
2025-05-30,790,2,28,1556
2025-06-16,832,6,35,1142
2025-04-26,175,7,72,4423
2025-03-18,145,5,41,1898
2025-05-04,699,1,68,2621
2025-06-09,105,4,31,1940
2025-06-09,641,4,13,2066
2025-08-10,33,7,32,4256
2025-08-16,245,4,81,3654
2025-03-21,462,1,58,3643
2025-06-13,545,5,36,2427
2025-03-27,622,3,75,3150
2025-07-15,485,3,67,4937
2025-03-22,505,3,42,2688
2025-03-05,179,3,100,627
2025-06-14,566,4,19,2377
2025-07-03,123,1,46,590
2025-07-29,860,2,53,3985
2025-07-18,187,5,72,4456
2025-07-28,284,7,82,1352
2025-04-23,831,1,44,4892
2025-07-28,128,6,35,4283
2025-03-12,62,5,4,2992
2025-04-12,773,7,75,2002
2025-06-02,215,1,46,1916
2025-03-11,453,7,3,3791
2025-08-22,251,4,74,1039
2025-07-22,225,2,54,2648
2025-07-26,839,1,27,1903
2025-08-01,559,4,76,4364
2025-04-18,743,6,53,4136
2025-05-18,358,2,27,3771
2025-04-19,830,1,81,2619
2025-04-26,162,1,42,1827
2025-06-20,578,4,23,1105
2025-03-12,633,2,49,3374
2025-04-10,595,3,34,3246
2025-04-21,590,6,48,1961
2025-06-30,309,5,70,734
2025-07-28,782,1,93,2270
2025-03-29,640,6,32,1600
2025-07-08,559,1,84,954
2025-04-08,371,7,53,596
2025-07-14,636,5,14,2955
2025-06-08,329,1,38,3826
2025-08-04,31,2,89,3791
2025-04-10,46,4,67,593
2025-06-24,121,1,80,3798
2025-03-17,174,3,46,4160
2025-04-17,760,7,16,2750
2025-06-16,389,2,15,2879
2025-07-11,609,7,27,2298
2025-08-18,512,6,9,1503
2025-08-13,538,4,42,4129
2025-03-15,896,6,50,2879
2025-05-21,821,6,45,1419
2025-06-07,382,3,60,1218
2025-05-04,637,3,47,4060
2025-08-27,181,4,49,2030
2025-08-24,618,7,9,3484
2025-07-23,210,4,25,3310
2025-03-18,53,7,37,3337
2025-06-01,315,6,57,1998
2025-08-11,357,5,11,1090
2025-06-28,370,3,69,4347
2025-07-15,664,5,29,1089
2025-05-09,906,1,33,934
2025-08-05,1,4,28,4338
2025-04-04,672,6,41,1887
2025-07-22,943,3,1,1248
2025-06-17,248,7,18,1810
2025-05-31,350,3,17,2736
2025-08-28,56,6,20,2587
2025-05-14,575,5,75,3967
2025-05-04,240,7,25,4510
2025-06-19,184,3,93,601
2025-05-10,517,6,61,3981
2025-04-10,606,2,67,3934
2025-06-02,269,1,54,4074
2025-06-26,822,1,45,917
2025-04-14,675,5,77,1100
2025-06-29,436,4,63,1815
2025-07-21,259,3,81,4187
2025-03-11,361,6,84,1723
2025-03-16,290,3,13,1571
2025-06-24,973,4,89,2188
2025-08-23,755,3,32,2473
2025-07-04,314,7,32,4488
2025-07-21,650,4,78,1382
2025-03-23,972,7,65,1374
2025-03-29,806,6,72,2187
2025-06-28,520,6,96,3328
2025-03-22,873,2,58,4797
2025-08-09,122,3,69,4636
2025-04-14,9,2,96,3935
2025-05-29,775,4,2,3719
2025-03-29,779,4,29,2633
2025-07-06,489,1,6,1372
2025-06-03,183,1,9,823
2025-03-14,741,3,96,3604
2025-05-13,852,4,19,1717
2025-07-30,611,1,97,4844
2025-03-02,862,5,72,902
2025-03-29,121,6,44,3896
2025-03-10,460,4,83,2000
2025-05-19,812,3,85,1851
2025-06-27,436,6,97,3580
2025-06-28,777,6,20,1526
2025-06-19,49,1,95,1554
2025-06-01,142,4,25,1970
2025-08-26,435,3,66,2617
2025-04-11,549,6,98,742
2025-04-04,78,1,35,2977
2025-03-25,556,2,87,3176
2025-03-31,537,7,68,4809
2025-08-05,772,4,68,1870
2025-08-12,825,4,17,778
2025-06-08,782,4,37,1713
2025-05-25,386,7,91,2185
2025-07-20,332,2,2,1048
2025-08-17,889,2,68,1417
2025-05-08,328,4,98,2055
2025-07-01,449,2,22,3306
2025-04-07,657,7,51,709
2025-03-18,837,7,1,788
2025-07-26,789,5,40,1472
2025-06-20,658,7,22,2044
2025-07-20,367,1,51,2299
2025-04-07,138,5,26,2473
2025-07-20,680,2,46,2992
2025-07-09,504,3,17,4515
2025-06-19,99,6,45,3574
2025-07-01,732,5,42,1834
2025-04-09,560,1,84,2814
2025-04-24,227,5,8,4227
2025-05-12,669,7,57,4737
2025-04-30,373,1,26,2071
2025-07-06,851,1,29,524
2025-06-17,16,6,21,2741
2025-08-14,163,6,34,2964
2025-06-17,727,1,89,1179
2025-05-30,892,2,55,2927
2025-08-28,655,3,32,4957
2025-08-29,881,7,33,1772
2025-07-02,473,3,49,1773
2025-07-23,190,2,58,1266
2025-06-25,652,4,39,3247
2025-03-10,897,3,87,2769
2025-03-27,148,1,39,1735
2025-07-03,641,6,100,931
2025-03-26,438,1,20,1290
2025-07-16,773,2,62,1585
2025-06-12,828,1,9,1894
2025-05-08,1,5,72,2495
2025-07-12,883,6,45,4076
2025-08-28,854,6,84,4047
2025-08-15,643,1,91,796
2025-06-21,120,3,64,1912
2025-06-26,642,2,66,3204
2025-06-08,769,2,3,2367
2025-06-19,720,7,44,4725
2025-03-16,324,6,55,2291
2025-07-08,499,7,28,1599
2025-04-29,900,3,28,4324
2025-06-13,551,5,4,1307
2025-06-15,122,4,62,3140
2025-08-22,361,6,26,4650
2025-03-28,403,7,7,2978
2025-07-21,803,3,38,2370
2025-06-19,368,1,64,3117
2025-07-03,43,3,30,2842
2025-08-25,288,2,99,4102
2025-06-04,304,2,16,951
2025-06-27,902,7,38,864
2025-04-05,513,4,18,733
2025-07-27,931,2,11,2009
2025-04-24,134,5,14,1187
2025-04-06,683,5,8,694
2025-03-29,628,1,57,2041
2025-04-04,787,7,98,1901
2025-07-29,723,4,32,4705
2025-08-29,221,2,47,1112
2025-08-14,922,4,72,4452
2025-05-22,507,3,7,972
2025-07-30,674,4,85,3430
2025-08-05,502,4,65,776
2025-07-25,597,7,38,3806
2025-03-20,381,5,82,3944
2025-07-31,553,5,99,3071
2025-08-29,432,1,44,3268
2025-08-04,116,4,68,4596
2025-07-27,9,3,90,849
2025-06-18,742,3,37,3884
2025-06-20,295,7,43,4020
2025-03-27,532,4,73,3844
2025-07-15,498,1,83,583
2025-05-15,513,6,41,3464
2025-04-26,146,3,17,4353
2025-04-14,533,5,47,2651
2025-03-03,626,1,54,1376
2025-08-06,976,1,51,4361
2025-08-05,572,2,81,1203
2025-04-04,196,2,18,3826
2025-04-22,583,7,15,3236
2025-07-30,155,3,52,4818
2025-08-02,953,5,39,2307
2025-05-17,438,1,40,4978
2025-07-02,958,2,32,1901
2025-08-21,952,1,24,3618
2025-04-26,900,6,3,1346
2025-04-12,256,6,92,1700
2025-03-05,619,5,25,3788
2025-03-21,798,2,34,4294
2025-07-04,71,7,95,797
2025-08-02,742,6,4,802
2025-03-05,659,7,5,4905
2025-04-23,828,7,65,2920
2025-05-31,485,1,28,2120
2025-04-01,181,6,12,3396
2025-04-07,960,7,72,1907
2025-08-25,155,4,5,4115
2025-07-27,413,3,58,926
2025-03-25,159,2,44,666
2025-07-05,474,3,21,3074
2025-07-16,649,7,46,1017
2025-05-26,7,7,88,1732
2025-06-13,471,5,57,3423
2025-07-21,407,7,93,2981
2025-07-01,27,1,51,4340
2025-06-08,470,2,4,781
2025-08-11,25,5,24,4573
2025-08-15,913,4,45,1299
2025-05-01,804,5,19,3055
2025-05-24,611,1,66,581
2025-08-28,931,3,8,2362
2025-04-01,691,3,51,2709
2025-03-04,606,3,43,2342
2025-07-05,726,1,47,3063
2025-06-15,860,4,85,3387
2025-03-17,912,1,90,3770
2025-04-17,341,7,82,2977
2025-06-01,200,1,87,4210
2025-06-24,695,5,30,1243
2025-08-17,41,4,35,4009
2025-07-02,417,1,27,3222
2025-06-01,755,1,71,1249
2025-03-04,332,4,11,1961
2025-06-11,51,6,19,2226
2025-07-29,933,2,62,4894
2025-04-14,382,6,12,4147
2025-03-26,721,3,80,1334
2025-03-24,692,1,95,4276
2025-05-09,982,1,92,2425
2025-07-20,110,2,27,3457
2025-05-16,170,4,49,2418
2025-07-16,240,6,42,4299
2025-04-08,402,7,60,4618
2025-04-16,735,7,5,4462
2025-04-23,532,6,38,1752
2025-05-04,837,6,47,4741
2025-07-19,260,4,33,4497
2025-08-07,548,7,78,4529
2025-06-23,688,1,64,2640
2025-06-18,961,2,32,1585
2025-08-19,304,5,75,2611
2025-03-22,943,2,56,3996
2025-06-29,240,2,50,4199
2025-03-04,955,1,72,4422
2025-08-29,975,7,99,4832
2025-05-13,583,7,37,4804
2025-05-11,75,1,1,2153
2025-06-03,994,7,40,1802
2025-04-10,787,6,97,1179
2025-06-10,5,3,80,648
2025-08-26,691,7,52,829
2025-04-20,216,3,14,4697
2025-06-30,654,5,86,4603
2025-08-12,593,2,29,2360
2025-03-05,993,4,38,3048
2025-07-23,967,6,9,3793
2025-05-15,797,5,4,1840
2025-07-21,777,3,96,2166
2025-04-09,430,3,80,1262
2025-03-18,723,2,11,2125
2025-07-10,409,2,64,1843
2025-05-25,780,6,52,3508
2025-05-05,617,5,48,1949
2025-07-16,924,7,70,1115
2025-03-18,239,1,78,4627
2025-06-14,840,2,34,2744
2025-03-04,874,7,95,990
2025-07-26,408,1,89,674
2025-04-25,461,7,93,3708
2025-04-17,955,1,13,3153
2025-07-16,62,1,5,1161
2025-08-18,198,7,9,3062
2025-05-05,326,4,80,2539
2025-05-03,265,5,3,3983
2025-08-10,140,7,98,937
2025-08-19,146,2,63,3741
2025-07-24,267,3,58,3553
2025-05-17,936,5,50,4981
2025-05-07,497,6,96,4800
2025-03-13,135,4,39,4073
2025-08-09,532,4,11,4815
2025-08-05,254,7,63,2016
2025-04-01,943,6,52,637
2025-08-20,994,2,100,1659
2025-07-17,353,5,26,1580
2025-04-05,682,2,51,3329
2025-04-16,533,5,87,2300
2025-03-21,266,1,5,2614
2025-03-30,658,7,54,1623
2025-06-10,976,2,70,3943
2025-06-25,302,3,88,2172
2025-06-05,588,3,9,3478
2025-06-12,862,1,1,767
2025-07-27,971,4,91,1079
2025-06-12,500,4,9,786
2025-07-11,768,3,35,660
2025-08-12,215,1,73,3996
2025-03-09,69,6,59,3235
2025-08-03,256,5,70,3034
2025-08-10,191,5,71,1469
2025-03-12,564,2,17,3112
2025-05-02,356,3,13,4705
2025-07-11,841,1,77,525
2025-08-29,662,1,27,3104
2025-04-30,938,3,27,2841
2025-05-11,816,6,6,3554
2025-03-04,343,5,10,2425
2025-08-18,112,1,44,1635
2025-07-27,151,3,55,2558
2025-03-03,404,1,31,2016
2025-05-25,204,3,50,592
2025-05-07,805,2,26,2247
2025-04-22,30,3,57,2609
2025-05-27,901,3,57,1605
2025-06-27,666,6,99,4106
2025-06-20,309,7,58,2429
2025-03-05,760,6,66,1765
2025-04-21,959,3,13,4387
2025-03-21,728,3,33,3072
2025-05-29,447,2,9,2638
2025-05-16,877,1,63,4013
2025-05-16,14,3,47,3201
2025-04-08,676,6,32,2244
2025-08-05,479,4,76,3228
2025-05-26,740,3,77,1767
2025-05-09,376,2,6,1573
2025-05-10,275,3,13,2795
2025-08-25,371,5,6,3313
2025-08-04,491,7,28,2932
2025-08-01,990,5,60,3598
2025-05-12,867,7,30,926
2025-03-26,668,2,81,1545
2025-07-03,209,7,55,3934
2025-07-21,762,4,2,3051
2025-06-29,123,2,16,2763
2025-07-06,852,5,68,3301
2025-05-08,502,5,24,4002
2025-08-01,881,7,56,2004
2025-04-30,245,2,39,1186
2025-04-05,311,4,39,4336
2025-07-27,396,2,8,2124
2025-07-13,474,7,40,3673
2025-06-14,848,4,40,4753
2025-04-24,511,3,97,4551
2025-05-04,585,6,59,1192
2025-04-08,241,2,95,3232
2025-06-11,314,5,90,2729
2025-07-25,355,3,73,4342
2025-03-27,221,1,50,2726
2025-03-10,754,7,94,1317
2025-04-28,351,6,5,1227
2025-08-13,540,5,53,3167
2025-03-20,143,6,30,630
2025-07-18,962,2,46,1747
2025-08-24,267,4,92,1581
2025-06-20,681,2,81,578
2025-08-03,237,4,51,2637
2025-07-15,25,6,2,4975
2025-08-09,965,2,37,656
2025-07-11,64,1,39,2131
2025-08-14,827,4,46,2928
2025-05-01,494,7,14,2006
2025-08-17,673,6,94,3432
2025-07-09,633,3,29,4051
2025-03-07,232,3,69,2012
2025-05-08,798,2,46,2930
2025-08-15,102,2,22,1451
2025-05-21,324,5,75,1544
2025-06-27,3,3,9,4917
2025-07-27,571,3,92,4930
2025-07-19,260,3,10,4530
2025-05-22,39,6,20,2345
2025-03-31,551,4,30,1435
2025-04-01,61,6,49,3038
2025-06-28,298,4,47,2717
2025-05-14,930,7,63,2954
2025-08-25,437,6,73,1474
2025-07-07,511,4,25,2998
2025-03-18,338,6,90,2882
2025-05-24,497,3,58,2813
2025-03-23,179,2,9,973
2025-06-09,827,1,78,702
2025-07-21,407,7,100,1142
2025-07-14,640,6,59,2485
2025-05-04,883,6,17,2055
2025-05-25,105,3,38,4361
2025-05-22,189,7,78,2627
2025-03-08,587,3,23,3611
2025-05-05,393,4,80,2731
2025-04-02,29,2,14,4237
2025-05-03,943,1,85,2801
2025-05-22,865,5,79,3951
2025-05-26,276,4,76,2818
2025-05-24,182,6,44,2000
2025-05-30,336,5,28,4173
2025-06-30,597,6,3,3556
2025-08-08,748,1,78,3011
2025-06-06,456,6,3,740
2025-04-03,635,2,77,4040
2025-06-03,367,7,51,603
2025-05-30,837,6,82,882
2025-05-03,653,2,67,750
2025-03-23,782,4,38,4847
2025-06-15,978,5,8,1372
2025-04-11,201,5,43,848
2025-07-25,368,2,17,1799
2025-05-14,830,5,97,4693
2025-05-22,266,5,28,3245
2025-06-19,601,2,40,2335
2025-03-11,888,2,59,1055
2025-05-02,4,5,34,2888
2025-08-03,840,6,2,1191
2025-07-17,684,6,73,3519
2025-07-23,329,1,75,3138
2025-04-13,424,2,76,994
2025-07-17,294,2,72,3616
2025-06-29,678,1,52,3232
2025-06-27,648,6,36,1965
2025-04-05,898,2,83,4531
2025-05-05,103,3,37,2646
2025-06-08,656,7,44,1788
2025-03-03,934,2,72,3972
2025-07-01,985,4,28,4251
2025-08-08,988,5,71,2760
2025-05-07,902,6,22,3594
2025-06-20,268,3,34,760
2025-04-16,443,7,11,1075
2025-08-07,545,7,65,1738
2025-05-30,183,6,48,1713
2025-07-06,15,2,32,1691
2025-05-13,6,5,38,2766
2025-03-14,941,1,49,1563
2025-07-03,197,6,70,2737
2025-07-15,229,5,55,3943
2025-05-21,837,2,90,4414
2025-05-13,928,2,86,4120
2025-08-19,317,2,11,4920
2025-07-19,78,5,24,1728
2025-08-06,622,2,58,2611
2025-08-09,480,3,59,4172
2025-03-09,796,7,53,3799
2025-07-05,229,1,62,4497
2025-05-19,661,3,76,855
2025-04-05,306,6,96,3349
2025-07-13,611,6,96,2534
2025-07-21,362,7,5,1326
2025-08-15,613,4,80,3008
2025-03-20,181,6,37,4760
2025-03-12,749,1,21,2621
2025-07-18,858,7,76,2561
2025-07-26,382,4,20,2777
2025-06-26,485,3,62,1811
2025-03-26,129,2,16,2262
2025-03-14,191,1,46,4207
2025-08-02,203,3,30,4031
2025-07-14,611,2,73,2928
2025-06-30,45,1,26,3067
2025-07-11,801,7,60,4273
2025-04-01,576,1,70,4794
2025-03-05,272,2,3,2134
2025-05-02,827,4,6,4797
2025-08-19,267,1,19,3470
2025-03-13,445,5,55,2413
2025-08-11,787,7,47,3535
2025-07-26,669,3,48,2889
2025-06-27,293,4,33,2043
2025-07-13,652,7,57,613
2025-04-25,556,6,75,4204
2025-07-22,617,3,20,3507
2025-05-08,864,7,63,976
2025-04-29,852,5,70,1504
2025-07-02,542,6,100,4465
2025-05-07,786,6,17,506
2025-03-14,890,4,41,3621
2025-06-14,629,6,19,4920
2025-06-02,720,7,89,1375
2025-07-04,567,7,62,1709
2025-05-09,897,3,92,2476
2025-04-08,693,4,30,650
2025-08-14,114,2,59,2214
2025-07-06,988,4,9,3798
2025-05-06,633,7,58,791
2025-08-24,170,4,29,3859
2025-03-06,112,2,88,2532
2025-06-16,56,5,72,3519
2025-06-28,710,6,5,2438
2025-07-13,236,5,72,2477
2025-06-08,133,4,20,1949
2025-07-15,771,7,88,793
2025-03-08,639,7,13,4809
2025-06-25,862,2,8,905
2025-04-22,584,5,100,4555
2025-03-27,270,2,69,1360
2025-06-26,168,1,48,4907
2025-07-22,526,6,46,3201
2025-03-11,916,6,41,1634
2025-07-17,205,5,15,2065
2025-08-23,547,4,69,2078
2025-08-25,707,2,51,1706
2025-03-03,273,6,6,1278
2025-04-02,232,6,70,1588
2025-05-21,28,3,5,922
2025-04-03,367,2,29,819
2025-07-01,782,1,93,4100
2025-04-14,695,6,79,4660
2025-03-03,576,1,42,1503
2025-08-10,53,6,39,832
2025-08-22,4,1,60,3594
2025-05-18,890,5,24,1640
2025-07-07,175,3,44,942
2025-05-16,420,7,3,3387
2025-06-04,413,5,80,786
2025-04-30,452,7,88,4651
2025-06-19,123,6,35,2768
2025-03-06,920,2,5,2634
2025-08-24,191,6,46,3745
2025-06-27,745,7,70,3691
2025-08-21,677,7,26,1846
2025-05-12,180,5,26,1553
2025-03-04,373,1,69,996
2025-07-01,407,4,83,2322
2025-03-03,357,7,47,3710
2025-06-20,951,7,64,2258
2025-06-09,655,5,77,4869
2025-05-20,48,1,16,835
2025-07-18,120,6,85,4373
2025-06-22,727,2,17,2095
2025-04-17,912,7,54,4117
2025-03-15,633,2,89,2349
2025-07-02,525,2,35,4388
2025-07-15,563,7,26,2366
2025-04-05,507,2,81,1710
2025-03-09,540,2,17,1820
2025-04-29,961,3,85,2475
2025-06-09,219,3,90,4616
2025-05-24,987,4,76,700
2025-03-10,765,5,76,3606
2025-04-01,188,2,64,2076
2025-07-07,888,2,94,2731
2025-04-05,248,3,11,752
2025-03-17,259,3,86,2473
2025-06-13,821,6,99,504
2025-07-14,10,5,94,2711
2025-05-23,725,7,30,3804
2025-03-27,254,2,19,3170
2025-07-13,600,7,54,3420
2025-08-16,939,3,13,2537
2025-07-06,175,1,26,4498
2025-03-03,466,5,81,4888
2025-03-09,10,3,2,1427
2025-07-17,587,4,7,770
2025-03-06,803,6,2,4694
2025-04-17,65,4,69,3249
2025-07-12,643,5,25,1028
2025-04-22,962,2,82,3892
2025-03-02,540,2,78,2487
2025-03-15,66,6,99,773
2025-06-30,386,7,14,575
2025-05-20,397,5,66,4198
2025-04-21,233,1,15,1887
2025-04-23,843,5,44,4172
2025-06-08,937,5,71,526
2025-03-17,231,4,23,603
2025-03-29,562,2,36,820
2025-03-28,272,6,52,3475
2025-04-13,732,3,31,4605
2025-04-27,283,2,64,4659
2025-07-26,743,4,28,3406
2025-07-07,515,3,36,2176
2025-08-03,259,3,100,4662
2025-03-14,53,1,65,2886
2025-04-21,333,4,10,1229
2025-06-22,252,5,56,3965
2025-04-11,699,5,52,4804
2025-07-30,573,6,14,4961
2025-05-01,999,3,33,4763
2025-05-14,659,6,10,3490
2025-08-15,219,2,24,3289
2025-03-15,618,3,88,4142
2025-05-04,967,4,98,3385
2025-05-26,541,1,23,1650
2025-07-23,447,3,76,4439
2025-04-05,654,3,73,2800
2025-04-15,622,7,21,2631
2025-08-20,9,5,19,2810
2025-05-23,586,6,15,2204
2025-05-31,227,7,68,704
2025-08-04,308,2,17,4407
2025-05-24,172,4,60,2419
2025-08-06,832,4,2,2158
2025-04-12,454,6,20,4892
2025-03-22,73,5,53,2887
2025-05-03,782,4,43,3197
2025-08-14,39,1,99,2788
2025-03-16,642,7,75,2574
2025-06-12,985,3,46,4262
2025-08-29,894,1,49,500
2025-08-23,143,6,34,733
2025-04-06,200,6,98,4342
2025-08-10,206,4,41,3559
2025-05-06,658,5,20,2710
2025-04-20,603,1,20,1294
2025-06-30,477,3,85,1997
2025-07-31,634,6,2,3597
2025-03-18,81,6,75,3684
2025-04-03,12,3,83,4238
2025-06-30,22,6,52,4934
2025-07-28,510,3,50,4001
2025-07-23,943,2,2,3139
2025-06-27,190,2,29,4956
2025-08-28,219,3,64,1019
2025-07-27,960,3,5,2893
2025-08-04,705,7,90,2769
2025-06-14,263,7,75,4813
2025-05-09,834,3,11,2071
2025-08-14,779,2,11,1237
2025-06-22,57,3,60,2909
2025-07-08,279,4,50,2356
2025-07-08,733,3,36,2486
2025-08-26,241,6,96,1428
2025-07-31,649,3,51,4639
2025-05-31,36,2,87,3219
2025-07-12,601,2,77,1241
2025-04-06,550,3,13,4608
2025-05-18,981,7,67,1448
2025-06-02,319,6,37,587
2025-04-15,145,7,30,3951
2025-07-05,73,7,46,3288
2025-03-07,115,3,1,3896
2025-06-08,519,1,35,1268
2025-05-21,576,2,65,2565
2025-04-29,976,1,31,2752
2025-06-22,64,6,81,1079
2025-05-31,354,5,14,3676
2025-05-13,825,2,50,2775
2025-07-03,979,2,3,2581
2025-05-25,745,4,26,702
2025-06-13,950,3,97,1125
2025-04-05,675,7,73,2549
2025-07-25,502,7,59,3061
2025-03-06,944,5,29,2624
2025-07-07,336,1,70,4770
2025-07-13,77,4,26,3187
2025-08-19,763,1,89,2537
2025-07-01,479,1,36,3513
2025-04-25,947,3,68,2752
2025-04-20,176,7,54,505
2025-06-22,668,6,96,4791
2025-08-17,931,6,94,1849
